Portal,Domain,Topic,Detailed Skill / Tool,Type,Level,Learning Format,Official Source URL,Verified Date,Notes
Coursera,Business,Management & Business,Digital marketing,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Business,Management & Business,Business analytics,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Business,Management & Business,Finance,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Business,Management & Business,Leadership,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Artificial Intelligence,AI,Generative AI,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Artificial Intelligence,AI,Prompt engineering,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Artificial Intelligence,AI,AI for everyone,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
Coursera,Artificial Intelligence,AI,Applied AI,Skill / Topic,Varies,"Courses, guided projects, specializations, professional certificates and degrees",https://www.coursera.org/browse,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Computer Science,Programming,Python,Tool / Platform,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Computer Science,Programming,Computer science foundations,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Computer Science,Programming,Software development,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Computer Science,Programming,Web development,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Data Science,Data Science,Data analysis,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Data Science,Data Science,Machine learning,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Data Science,Data Science,Statistics,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Data Science,Data Science,Data science with R/Python,Tool / Platform,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Business & Management,Business,Project management,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Business & Management,Business,Business administration,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Business & Management,Business,Leadership,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Business & Management,Business,Finance,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Engineering & IT,IT & Cloud,Cybersecurity,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Engineering & IT,IT & Cloud,Cloud computing,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Engineering & IT,IT & Cloud,DevOps,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Engineering & IT,IT & Cloud,IT management,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Artificial Intelligence,AI,Artificial intelligence,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Artificial Intelligence,AI,Generative AI,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
edX,Artificial Intelligence,AI,Deep learning,Skill / Topic,Varies,"Courses, professional certificates, MicroBachelors, MicroMasters and degrees",https://www.edx.org/learn,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Software Development,Python,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Software Development,JavaScript,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Software Development,Java,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Software Development,C#,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Software Development,Web development,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,IT & Cloud,Cloud computing,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,IT & Cloud,System administration,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,IT & Cloud,Network administration,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,IT & Cloud,Cybersecurity,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,IT & Cloud,DevOps,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Data Science,Data analysis,Skill / Topic,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Data Science,SQL,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
LinkedIn Learning,Technology,Data Science,Power BI,Tool / Platform,Varies,"Video courses, learning paths, exercise files, quizzes and certificates of completion",https://www.linkedin.com/learning/,46225,Catalog-level coverage; verify individual offerings on portal.
